"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5003","70","hics2024_source_adapted_ogpm_eps_1","eps_1","7.289218139648438"
"0.05","5003","80","hics2024_source_adapted_ogpm_eps_1","eps_1","7.348066711425782"
"0.05","5003","90","hics2024_source_adapted_ogpm_eps_1","eps_1","7.3419677734375"
"0.05","5003","100","hics2024_source_adapted_ogpm_eps_1","eps_1","7.848005676269532"
"0.05","5003","110","hics2024_source_adapted_ogpm_eps_1","eps_1","7.760572814941407"
"0.05","5003","120","hics2024_source_adapted_ogpm_eps_1","eps_1","7.82457275390625"
"0.05","5003","130","hics2024_source_adapted_ogpm_eps_1","eps_1","7.769621276855469"
"0.05","5003","140","hics2024_source_adapted_ogpm_eps_1","eps_1","7.4480735778808596"
"0.05","5003","150","hics2024_source_adapted_ogpm_eps_1","eps_1","7.892881774902344"
"0.05","5003","160","hics2024_source_adapted_ogpm_eps_1","eps_1","7.985952758789063"
"0.05","5003","170","hics2024_source_adapted_ogpm_eps_1","eps_1","7.603816223144531"
"0.05","5003","180","hics2024_source_adapted_ogpm_eps_1","eps_1","7.894316101074219"
"0.05","5003","190","hics2024_source_adapted_ogpm_eps_1","eps_1","8.075520324707032"
"0.05","5003","199","hics2024_source_adapted_ogpm_eps_1","eps_1","8.14771728515625"
"0.05","5003","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3227426528930664"
"0.05","5003","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.2904382705688477"
"0.05","5003","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3635128021240235"
"0.05","5003","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0579708099365233"
"0.05","5003","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.374642944335937"
"0.05","5003","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.422491455078125"
"0.05","5003","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.593136596679687"
"0.05","5003","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.422874450683594"
"0.05","5003","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.105653381347656"
"0.05","5003","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.7012176513671875"
"0.05","5003","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.060377502441407"
"0.05","5003","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.899981689453125"
"0.05","5003","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.511869812011719"
"0.05","5003","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.913870239257813"
"0.05","5003","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.498959350585937"
"0.05","5003","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.46563720703125"
"0.05","5003","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.22235107421875"
"0.05","5003","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.142169189453125"
"0.05","5003","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.034013366699218"
"0.05","5003","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.134945678710937"
"0.05","5003","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.908601379394531"
"0.05","5003","0","mcglr_top2_ogpm_eps_1","eps_1","1.3227426528930664"
"0.05","5003","10","mcglr_top2_ogpm_eps_1","eps_1","1.2904382705688477"
"0.05","5003","20","mcglr_top2_ogpm_eps_1","eps_1","1.3635128021240235"
"0.05","5003","30","mcglr_top2_ogpm_eps_1","eps_1","2.043239402770996"
"0.05","5003","40","mcglr_top2_ogpm_eps_1","eps_1","6.79613037109375"
"0.05","5003","50","mcglr_top2_ogpm_eps_1","eps_1","4.85550537109375"
"0.05","5003","60","mcglr_top2_ogpm_eps_1","eps_1","3.5362030029296876"
"0.05","5003","70","mcglr_top2_ogpm_eps_1","eps_1","3.3205108642578125"
"0.05","5003","80","mcglr_top2_ogpm_eps_1","eps_1","3.3264450073242187"
"0.05","5003","90","mcglr_top2_ogpm_eps_1","eps_1","3.30623779296875"
"0.05","5003","100","mcglr_top2_ogpm_eps_1","eps_1","3.469593811035156"
"0.05","5003","110","mcglr_top2_ogpm_eps_1","eps_1","3.4570236206054688"
"0.05","5003","120","mcglr_top2_ogpm_eps_1","eps_1","3.392401123046875"
"0.05","5003","130","mcglr_top2_ogpm_eps_1","eps_1","3.1200408935546875"
"0.05","5003","140","mcglr_top2_ogpm_eps_1","eps_1","3.0544158935546877"
"0.05","5003","150","mcglr_top2_ogpm_eps_1","eps_1","2.782023620605469"
"0.05","5003","160","mcglr_top2_ogpm_eps_1","eps_1","2.779582977294922"
"0.05","5003","170","mcglr_top2_ogpm_eps_1","eps_1","2.713753509521484"
"0.05","5003","180","mcglr_top2_ogpm_eps_1","eps_1","2.59542236328125"
"0.05","5003","190","mcglr_top2_ogpm_eps_1","eps_1","2.644842529296875"
"0.05","5003","199","mcglr_top2_ogpm_eps_1","eps_1","2.5971145629882812"
"0.05","5004","0","random","none","1.3598129272460937"
"0.05","5004","10","random","none","1.398245620727539"
"0.05","5004","20","random","none","1.3719684600830078"
"0.05","5004","30","random","none","1.8133481979370116"
"0.05","5004","40","random","none","7.728019714355469"
"0.05","5004","50","random","none","7.346217346191406"
"0.05","5004","60","random","none","7.207034301757813"
"0.05","5004","70","random","none","6.844354248046875"
"0.05","5004","80","random","none","7.51114501953125"
"0.05","5004","90","random","none","7.580720520019531"
"0.05","5004","100","random","none","6.8538360595703125"
"0.05","5004","110","random","none","7.237893676757812"
"0.05","5004","120","random","none","7.629512023925781"
"0.05","5004","130","random","none","7.038296508789062"
"0.05","5004","140","random","none","7.226627349853516"
"0.05","5004","150","random","none","7.03504638671875"
"0.05","5004","160","random","none","6.826185607910157"
"0.05","5004","170","random","none","7.1335601806640625"
"0.05","5004","180","random","none","6.94676513671875"
"0.05","5004","190","random","none","7.110833740234375"
"0.05","5004","199","random","none","6.743594360351563"
"0.05","5004","0","oracle","none","1.3598129272460937"
"0.05","5004","10","oracle","none","1.398245620727539"
"0.05","5004","20","oracle","none","1.3719684600830078"
"0.05","5004","30","oracle","none","1.751661491394043"
"0.05","5004","40","oracle","none","3.9687210083007813"
"0.05","5004","50","oracle","none","3.2817962646484373"
"0.05","5004","60","oracle","none","3.1632080078125"
"0.05","5004","70","oracle","none","2.9020004272460938"
"0.05","5004","80","oracle","none","2.8208694458007812"
"0.05","5004","90","oracle","none","2.643548583984375"
"0.05","5004","100","oracle","none","2.6023796081542967"
"0.05","5004","110","oracle","none","2.4158615112304687"
"0.05","5004","120","oracle","none","2.3391937255859374"
"0.05","5004","130","oracle","none","2.151693344116211"
"0.05","5004","140","oracle","none","2.083079147338867"
"0.05","5004","150","oracle","none","1.9851768493652344"
"0.05","5004","160","oracle","none","2.0308906555175783"
"0.05","5004","170","oracle","none","1.9673091888427734"
"0.05","5004","180","oracle","none","1.9321834564208984"
"0.05","5004","190","oracle","none","1.911954116821289"
"0.05","5004","199","oracle","none","1.8455390930175781"
"0.05","5004","0","poc_ogpm_eps_1","eps_1","1.3598129272460937"
"0.05","5004","10","poc_ogpm_eps_1","eps_1","1.398245620727539"
"0.05","5004","20","poc_ogpm_eps_1","eps_1","1.3719684600830078"
"0.05","5004","30","poc_ogpm_eps_1","eps_1","1.9078062057495118"
"0.05","5004","40","poc_ogpm_eps_1","eps_1","7.31885986328125"
"0.05","5004","50","poc_ogpm_eps_1","eps_1","7.154325866699219"
"0.05","5004","60","poc_ogpm_eps_1","eps_1","6.914253234863281"
"0.05","5004","70","poc_ogpm_eps_1","eps_1","6.958399963378906"
"0.05","5004","80","poc_ogpm_eps_1","eps_1","7.2988525390625"
"0.05","5004","90","poc_ogpm_eps_1","eps_1","7.225222778320313"
"0.05","5004","100","poc_ogpm_eps_1","eps_1","6.902676391601562"
"0.05","5004","110","poc_ogpm_eps_1","eps_1","6.948896789550782"
"0.05","5004","120","poc_ogpm_eps_1","eps_1","7.115670776367187"
"0.05","5004","130","poc_ogpm_eps_1","eps_1","6.727728271484375"
"0.05","5004","140","poc_ogpm_eps_1","eps_1","6.703741455078125"
"0.05","5004","150","poc_ogpm_eps_1","eps_1","6.48175048828125"
"0.05","5004","160","poc_ogpm_eps_1","eps_1","6.114361572265625"
"0.05","5004","170","poc_ogpm_eps_1","eps_1","6.5662689208984375"
"0.05","5004","180","poc_ogpm_eps_1","eps_1","6.610255432128906"
"0.05","5004","190","poc_ogpm_eps_1","eps_1","6.621340942382813"
"0.05","5004","199","poc_ogpm_eps_1","eps_1","6.311671447753906"
"0.05","5004","0","oort_official_ogpm_eps_1","eps_1","1.3598129272460937"
"0.05","5004","10","oort_official_ogpm_eps_1","eps_1","1.398245620727539"
"0.05","5004","20","oort_official_ogpm_eps_1","eps_1","1.3719684600830078"
"0.05","5004","30","oort_official_ogpm_eps_1","eps_1","1.817228126525879"
"0.05","5004","40","oort_official_ogpm_eps_1","eps_1","7.782177734375"
"0.05","5004","50","oort_official_ogpm_eps_1","eps_1","7.339103698730469"
"0.05","5004","60","oort_official_ogpm_eps_1","eps_1","7.202920532226562"
"0.05","5004","70","oort_official_ogpm_eps_1","eps_1","7.472727966308594"
"0.05","5004","80","oort_official_ogpm_eps_1","eps_1","7.762408447265625"
"0.05","5004","90","oort_official_ogpm_eps_1","eps_1","7.628858947753907"
"0.05","5004","100","oort_official_ogpm_eps_1","eps_1","7.374336242675781"
"0.05","5004","110","oort_official_ogpm_eps_1","eps_1","7.4524078369140625"
"0.05","5004","120","oort_official_ogpm_eps_1","eps_1","7.609278869628906"
"0.05","5004","130","oort_official_ogpm_eps_1","eps_1","7.49459228515625"
"0.05","5004","140","oort_official_ogpm_eps_1","eps_1","7.4176513671875"
"0.05","5004","150","oort_official_ogpm_eps_1","eps_1","7.678950500488281"
"0.05","5004","160","oort_official_ogpm_eps_1","eps_1","7.410122680664062"
"0.05","5004","170","oort_official_ogpm_eps_1","eps_1","7.752574157714844"
"0.05","5004","180","oort_official_ogpm_eps_1","eps_1","7.301760864257813"
"0.05","5004","190","oort_official_ogpm_eps_1","eps_1","6.9493255615234375"
"0.05","5004","199","oort_official_ogpm_eps_1","eps_1","7.251551818847656"
"0.05","5004","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3598129272460937"
"0.05","5004","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.398245620727539"
"0.05","5004","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3719684600830078"
"0.05","5004","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.6993703842163086"
"0.05","5004","40","hics2024_source_adapted_ogpm_eps_1","eps_1","7.588037109375"
"0.05","5004","50","hics2024_source_adapted_ogpm_eps_1","eps_1","7.293218994140625"
"0.05","5004","60","hics2024_source_adapted_ogpm_eps_1","eps_1","7.21533203125"
"0.05","5004","70","hics2024_source_adapted_ogpm_eps_1","eps_1","7.445452880859375"
"0.05","5004","80","hics2024_source_adapted_ogpm_eps_1","eps_1","7.93192138671875"
"0.05","5004","90","hics2024_source_adapted_ogpm_eps_1","eps_1","7.910435485839844"
"0.05","5004","100","hics2024_source_adapted_ogpm_eps_1","eps_1","7.565753173828125"
"0.05","5004","110","hics2024_source_adapted_ogpm_eps_1","eps_1","7.754808044433593"
"0.05","5004","120","hics2024_source_adapted_ogpm_eps_1","eps_1","8.1641357421875"
"0.05","5004","130","hics2024_source_adapted_ogpm_eps_1","eps_1","7.974748229980468"
"0.05","5004","140","hics2024_source_adapted_ogpm_eps_1","eps_1","8.055146789550781"
"0.05","5004","150","hics2024_source_adapted_ogpm_eps_1","eps_1","7.913795471191406"
"0.05","5004","160","hics2024_source_adapted_ogpm_eps_1","eps_1","7.846517944335938"
"0.05","5004","170","hics2024_source_adapted_ogpm_eps_1","eps_1","8.190850830078125"
"0.05","5004","180","hics2024_source_adapted_ogpm_eps_1","eps_1","8.259977722167969"
"0.05","5004","190","hics2024_source_adapted_ogpm_eps_1","eps_1","8.007855224609376"
"0.05","5004","199","hics2024_source_adapted_ogpm_eps_1","eps_1","7.784298706054687"
"0.05","5004","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3598129272460937"
"0.05","5004","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.398245620727539"
"0.05","5004","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3719684600830078"
"0.05","5004","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.7168792724609374"
"0.05","5004","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.508880615234375"
"0.05","5004","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.276666259765625"
"0.05","5004","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.860272216796875"
"0.05","5004","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.901101684570312"
"0.05","5004","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.284732055664063"
"0.05","5004","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.079515075683593"
"0.05","5004","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.673583984375"
"0.05","5004","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.067648315429688"
"0.05","5004","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.576107788085937"
"0.05","5004","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.489285278320312"
"0.05","5004","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.682752990722657"
"0.05","5004","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.045004272460938"
"0.05","5004","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.432028198242188"
"0.05","5004","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.859942626953125"
"0.05","5004","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.678559875488281"
"0.05","5004","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.814541625976562"
"0.05","5004","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.1927337646484375"
"0.05","5004","0","mcglr_top2_ogpm_eps_1","eps_1","1.3598129272460937"
"0.05","5004","10","mcglr_top2_ogpm_eps_1","eps_1","1.398245620727539"
"0.05","5004","20","mcglr_top2_ogpm_eps_1","eps_1","1.3719684600830078"
"0.05","5004","30","mcglr_top2_ogpm_eps_1","eps_1","1.727347183227539"
"0.05","5004","40","mcglr_top2_ogpm_eps_1","eps_1","6.625222778320312"
"0.05","5004","50","mcglr_top2_ogpm_eps_1","eps_1","4.5154541015625"
"0.05","5004","60","mcglr_top2_ogpm_eps_1","eps_1","4.059262084960937"
"0.05","5004","70","mcglr_top2_ogpm_eps_1","eps_1","3.78720703125"
"0.05","5004","80","mcglr_top2_ogpm_eps_1","eps_1","4.3082427978515625"
"0.05","5004","90","mcglr_top2_ogpm_eps_1","eps_1","3.9043212890625"
"0.05","5004","100","mcglr_top2_ogpm_eps_1","eps_1","3.453202819824219"
"0.05","5004","110","mcglr_top2_ogpm_eps_1","eps_1","3.6326950073242186"
"0.05","5004","120","mcglr_top2_ogpm_eps_1","eps_1","3.9354843139648437"
"0.05","5004","130","mcglr_top2_ogpm_eps_1","eps_1","3.543170166015625"
"0.05","5004","140","mcglr_top2_ogpm_eps_1","eps_1","3.390289306640625"
"0.05","5004","150","mcglr_top2_ogpm_eps_1","eps_1","3.3203033447265624"
"0.05","5004","160","mcglr_top2_ogpm_eps_1","eps_1","3.327714538574219"
"0.05","5004","170","mcglr_top2_ogpm_eps_1","eps_1","3.00714111328125"
"0.05","5004","180","mcglr_top2_ogpm_eps_1","eps_1","2.7281585693359376"
"0.05","5004","190","mcglr_top2_ogpm_eps_1","eps_1","2.682489013671875"
"0.05","5004","199","mcglr_top2_ogpm_eps_1","eps_1","2.64603271484375"
"0.05","5005","0","random","none","1.1026721954345704"
"0.05","5005","10","random","none","1.1906270027160644"
"0.05","5005","20","random","none","1.2062477111816405"
"0.05","5005","30","random","none","2.1154195785522463"
"0.05","5005","40","random","none","6.731932067871094"
"0.05","5005","50","random","none","6.497586059570312"
"0.05","5005","60","random","none","6.216616821289063"
"0.05","5005","70","random","none","6.931236267089844"
"0.05","5005","80","random","none","6.931842041015625"
"0.05","5005","90","random","none","6.3986358642578125"
"0.05","5005","100","random","none","6.418524169921875"
"0.05","5005","110","random","none","6.472540283203125"
"0.05","5005","120","random","none","6.609255981445313"
"0.05","5005","130","random","none","6.655908203125"
"0.05","5005","140","random","none","6.203059387207031"
"0.05","5005","150","random","none","6.030770874023437"
"0.05","5005","160","random","none","6.368325805664062"
"0.05","5005","170","random","none","6.685926818847657"
"0.05","5005","180","random","none","6.863035583496094"
"0.05","5005","190","random","none","6.6125030517578125"
"0.05","5005","199","random","none","6.274813842773438"
"0.05","5005","0","oracle","none","1.1026721954345704"
"0.05","5005","10","oracle","none","1.1906270027160644"
"0.05","5005","20","oracle","none","1.2062477111816405"
"0.05","5005","30","oracle","none","2.1173164367675783"
"0.05","5005","40","oracle","none","3.6054229736328125"
"0.05","5005","50","oracle","none","3.227252197265625"
"0.05","5005","60","oracle","none","3.0761474609375"
"0.05","5005","70","oracle","none","2.7566604614257812"
"0.05","5005","80","oracle","none","2.750257873535156"
"0.05","5005","90","oracle","none","2.4634109497070313"
"0.05","5005","100","oracle","none","2.4381256103515625"
"0.05","5005","110","oracle","none","2.3170516967773436"
"0.05","5005","120","oracle","none","2.307172393798828"
"0.05","5005","130","oracle","none","2.158757781982422"
"0.05","5005","140","oracle","none","1.9135337829589845"
"0.05","5005","150","oracle","none","1.994195556640625"
"0.05","5005","160","oracle","none","1.8678184509277345"
"0.05","5005","170","oracle","none","2.0471778869628907"
"0.05","5005","180","oracle","none","1.9024581909179688"
"0.05","5005","190","oracle","none","1.781304168701172"
"0.05","5005","199","oracle","none","1.7210685729980468"
"0.05","5005","0","poc_ogpm_eps_1","eps_1","1.1026721954345704"
"0.05","5005","10","poc_ogpm_eps_1","eps_1","1.1906270027160644"
"0.05","5005","20","poc_ogpm_eps_1","eps_1","1.2062477111816405"
"0.05","5005","30","poc_ogpm_eps_1","eps_1","2.1059560775756836"
"0.05","5005","40","poc_ogpm_eps_1","eps_1","6.650303649902344"
"0.05","5005","50","poc_ogpm_eps_1","eps_1","6.549467468261719"
"0.05","5005","60","poc_ogpm_eps_1","eps_1","6.230726623535157"
"0.05","5005","70","poc_ogpm_eps_1","eps_1","6.62540283203125"
"0.05","5005","80","poc_ogpm_eps_1","eps_1","6.438568115234375"
"0.05","5005","90","poc_ogpm_eps_1","eps_1","6.035707092285156"
"0.05","5005","100","poc_ogpm_eps_1","eps_1","6.277487182617188"
"0.05","5005","110","poc_ogpm_eps_1","eps_1","6.268869018554687"
"0.05","5005","120","poc_ogpm_eps_1","eps_1","6.374732971191406"
"0.05","5005","130","poc_ogpm_eps_1","eps_1","6.3463897705078125"
"0.05","5005","140","poc_ogpm_eps_1","eps_1","5.684150695800781"
"0.05","5005","150","poc_ogpm_eps_1","eps_1","5.414122009277344"
"0.05","5005","160","poc_ogpm_eps_1","eps_1","5.716302490234375"
"0.05","5005","170","poc_ogpm_eps_1","eps_1","6.146823120117188"
"0.05","5005","180","poc_ogpm_eps_1","eps_1","6.179670715332032"
"0.05","5005","190","poc_ogpm_eps_1","eps_1","6.222723388671875"
"0.05","5005","199","poc_ogpm_eps_1","eps_1","5.466339111328125"
"0.05","5005","0","oort_official_ogpm_eps_1","eps_1","1.1026721954345704"
"0.05","5005","10","oort_official_ogpm_eps_1","eps_1","1.1906270027160644"
"0.05","5005","20","oort_official_ogpm_eps_1","eps_1","1.2062477111816405"
"0.05","5005","30","oort_official_ogpm_eps_1","eps_1","2.1099126815795897"
"0.05","5005","40","oort_official_ogpm_eps_1","eps_1","6.714501953125"
"0.05","5005","50","oort_official_ogpm_eps_1","eps_1","6.503025817871094"
"0.05","5005","60","oort_official_ogpm_eps_1","eps_1","6.4083984375"
"0.05","5005","70","oort_official_ogpm_eps_1","eps_1","6.870199584960938"
"0.05","5005","80","oort_official_ogpm_eps_1","eps_1","6.9206291198730465"
"0.05","5005","90","oort_official_ogpm_eps_1","eps_1","6.338168334960938"
"0.05","5005","100","oort_official_ogpm_eps_1","eps_1","6.602867126464844"
"0.05","5005","110","oort_official_ogpm_eps_1","eps_1","6.883451080322265"
"0.05","5005","120","oort_official_ogpm_eps_1","eps_1","6.894786834716797"
"0.05","5005","130","oort_official_ogpm_eps_1","eps_1","6.749586486816407"
"0.05","5005","140","oort_official_ogpm_eps_1","eps_1","4.922952270507812"
"0.05","5005","150","oort_official_ogpm_eps_1","eps_1","4.680694580078125"
"0.05","5005","160","oort_official_ogpm_eps_1","eps_1","4.958299255371093"
"0.05","5005","170","oort_official_ogpm_eps_1","eps_1","5.285426330566406"
"0.05","5005","180","oort_official_ogpm_eps_1","eps_1","5.601643371582031"
"0.05","5005","190","oort_official_ogpm_eps_1","eps_1","5.644294738769531"
"0.05","5005","199","oort_official_ogpm_eps_1","eps_1","5.592791748046875"
"0.05","5005","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.1026721954345704"
"0.05","5005","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.1906270027160644"
"0.05","5005","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.2062477111816405"
"0.05","5005","30","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0892618179321287"
"0.05","5005","40","hics2024_source_adapted_ogpm_eps_1","eps_1","6.531365966796875"
"0.05","5005","50","hics2024_source_adapted_ogpm_eps_1","eps_1","6.488177490234375"
"0.05","5005","60","hics2024_source_adapted_ogpm_eps_1","eps_1","6.275177001953125"
"0.05","5005","70","hics2024_source_adapted_ogpm_eps_1","eps_1","6.359353637695312"
"0.05","5005","80","hics2024_source_adapted_ogpm_eps_1","eps_1","6.783999633789063"
"0.05","5005","90","hics2024_source_adapted_ogpm_eps_1","eps_1","6.268046569824219"
"0.05","5005","100","hics2024_source_adapted_ogpm_eps_1","eps_1","6.642805480957032"
"0.05","5005","110","hics2024_source_adapted_ogpm_eps_1","eps_1","6.741057586669922"
"0.05","5005","120","hics2024_source_adapted_ogpm_eps_1","eps_1","7.0823219299316404"
"0.05","5005","130","hics2024_source_adapted_ogpm_eps_1","eps_1","7.178129577636719"
"0.05","5005","140","hics2024_source_adapted_ogpm_eps_1","eps_1","6.935797119140625"
"0.05","5005","150","hics2024_source_adapted_ogpm_eps_1","eps_1","6.717206573486328"
"0.05","5005","160","hics2024_source_adapted_ogpm_eps_1","eps_1","7.150757598876953"
"0.05","5005","170","hics2024_source_adapted_ogpm_eps_1","eps_1","7.294712066650391"
"0.05","5005","180","hics2024_source_adapted_ogpm_eps_1","eps_1","7.2536064147949215"
"0.05","5005","190","hics2024_source_adapted_ogpm_eps_1","eps_1","7.243256759643555"
"0.05","5005","199","hics2024_source_adapted_ogpm_eps_1","eps_1","7.007479858398438"
"0.05","5005","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.1026721954345704"
"0.05","5005","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.1906270027160644"
"0.05","5005","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.2062477111816405"
"0.05","5005","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1311426162719727"
"0.05","5005","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.531925964355469"
"0.05","5005","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.689019775390625"
"0.05","5005","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.320866394042969"
"0.05","5005","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.5747833251953125"
"0.05","5005","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.651686096191407"
"0.05","5005","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.0540283203125"
"0.05","5005","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.497406005859375"
"0.05","5005","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.5562744140625"
"0.05","5005","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.510087585449218"
"0.05","5005","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.122679138183594"
"0.05","5005","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.907473754882813"
"0.05","5005","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.906175231933593"
"0.05","5005","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.8754119873046875"
"0.05","5005","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.786749267578125"
"0.05","5005","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.854304504394531"
"0.05","5005","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.782426452636718"
"0.05","5005","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","5.453233337402343"
"0.05","5005","0","mcglr_top2_ogpm_eps_1","eps_1","1.1026721954345704"
"0.05","5005","10","mcglr_top2_ogpm_eps_1","eps_1","1.1906270027160644"
"0.05","5005","20","mcglr_top2_ogpm_eps_1","eps_1","1.2062477111816405"
"0.05","5005","30","mcglr_top2_ogpm_eps_1","eps_1","2.286101722717285"
"0.05","5005","40","mcglr_top2_ogpm_eps_1","eps_1","5.429876708984375"
"0.05","5005","50","mcglr_top2_ogpm_eps_1","eps_1","3.824082946777344"
"0.05","5005","60","mcglr_top2_ogpm_eps_1","eps_1","3.4399688720703123"
"0.05","5005","70","mcglr_top2_ogpm_eps_1","eps_1","3.337841796875"
"0.05","5005","80","mcglr_top2_ogpm_eps_1","eps_1","3.0510498046875"
"0.05","5005","90","mcglr_top2_ogpm_eps_1","eps_1","2.9042022705078123"
"0.05","5005","100","mcglr_top2_ogpm_eps_1","eps_1","2.9493316650390624"
"0.05","5005","110","mcglr_top2_ogpm_eps_1","eps_1","2.8954147338867187"
"0.05","5005","120","mcglr_top2_ogpm_eps_1","eps_1","2.740081024169922"
"0.05","5005","130","mcglr_top2_ogpm_eps_1","eps_1","2.5967620849609374"
"0.05","5005","140","mcglr_top2_ogpm_eps_1","eps_1","2.3979415893554688"
"0.05","5005","150","mcglr_top2_ogpm_eps_1","eps_1","2.416703796386719"
"0.05","5005","160","mcglr_top2_ogpm_eps_1","eps_1","2.363646697998047"
"0.05","5005","170","mcglr_top2_ogpm_eps_1","eps_1","2.4070953369140624"
"0.05","5005","180","mcglr_top2_ogpm_eps_1","eps_1","2.3372337341308596"
"0.05","5005","190","mcglr_top2_ogpm_eps_1","eps_1","2.16553955078125"
"0.05","5005","199","mcglr_top2_ogpm_eps_1","eps_1","2.11380615234375"
