"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5003","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.182322883605957"
"0.05","5003","50","hics2024_source_adapted_ogpm_eps_1","eps_1","2.172311782836914"
"0.05","5003","60","hics2024_source_adapted_ogpm_eps_1","eps_1","2.012378692626953"
"0.05","5003","70","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0928184509277346"
"0.05","5003","80","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1305212020874023"
"0.05","5003","90","hics2024_source_adapted_ogpm_eps_1","eps_1","2.324078369140625"
"0.05","5003","100","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0887550354003905"
"0.05","5003","110","hics2024_source_adapted_ogpm_eps_1","eps_1","2.179515075683594"
"0.05","5003","120","hics2024_source_adapted_ogpm_eps_1","eps_1","2.296120452880859"
"0.05","5003","130","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2316204071044923"
"0.05","5003","140","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1125293731689454"
"0.05","5003","150","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2497016906738283"
"0.05","5003","160","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0226078033447266"
"0.05","5003","170","hics2024_source_adapted_ogpm_eps_1","eps_1","2.235524368286133"
"0.05","5003","180","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1228286743164064"
"0.05","5003","190","hics2024_source_adapted_ogpm_eps_1","eps_1","2.198832321166992"
"0.05","5003","199","hics2024_source_adapted_ogpm_eps_1","eps_1","2.292488765716553"
"0.05","5003","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4327064514160157"
"0.05","5003","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4153934478759767"
"0.05","5003","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3379493713378907"
"0.05","5003","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4242904663085938"
"0.05","5003","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2402795791625976"
"0.05","5003","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2613853454589843"
"0.05","5003","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.3202667236328125"
"0.05","5003","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2933406829833984"
"0.05","5003","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2059762954711912"
"0.05","5003","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.4143436431884764"
"0.05","5003","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.293384552001953"
"0.05","5003","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1938621520996096"
"0.05","5003","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2627918243408205"
"0.05","5003","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.123394012451172"
"0.05","5003","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0318843841552736"
"0.05","5003","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.223349380493164"
"0.05","5003","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.8529617309570312"
"0.05","5003","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0150676727294923"
"0.05","5003","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1063720703125"
"0.05","5003","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.09996337890625"
"0.05","5003","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.069007682800293"
"0.05","5003","0","mcglr_top2_ogpm_eps_1","eps_1","1.4327064514160157"
"0.05","5003","10","mcglr_top2_ogpm_eps_1","eps_1","1.4153934478759767"
"0.05","5003","20","mcglr_top2_ogpm_eps_1","eps_1","1.3379493713378907"
"0.05","5003","30","mcglr_top2_ogpm_eps_1","eps_1","1.4177282333374024"
"0.05","5003","40","mcglr_top2_ogpm_eps_1","eps_1","2.252825164794922"
"0.05","5003","50","mcglr_top2_ogpm_eps_1","eps_1","1.9419235229492187"
"0.05","5003","60","mcglr_top2_ogpm_eps_1","eps_1","2.0553733825683596"
"0.05","5003","70","mcglr_top2_ogpm_eps_1","eps_1","1.9026809692382813"
"0.05","5003","80","mcglr_top2_ogpm_eps_1","eps_1","1.9011558532714843"
"0.05","5003","90","mcglr_top2_ogpm_eps_1","eps_1","2.074571228027344"
"0.05","5003","100","mcglr_top2_ogpm_eps_1","eps_1","1.8751449584960938"
"0.05","5003","110","mcglr_top2_ogpm_eps_1","eps_1","1.9873886108398438"
"0.05","5003","120","mcglr_top2_ogpm_eps_1","eps_1","2.0498348236083985"
"0.05","5003","130","mcglr_top2_ogpm_eps_1","eps_1","1.9993816375732423"
"0.05","5003","140","mcglr_top2_ogpm_eps_1","eps_1","1.9100711822509766"
"0.05","5003","150","mcglr_top2_ogpm_eps_1","eps_1","1.9061565399169922"
"0.05","5003","160","mcglr_top2_ogpm_eps_1","eps_1","1.725796890258789"
"0.05","5003","170","mcglr_top2_ogpm_eps_1","eps_1","1.730397605895996"
"0.05","5003","180","mcglr_top2_ogpm_eps_1","eps_1","1.766217041015625"
"0.05","5003","190","mcglr_top2_ogpm_eps_1","eps_1","1.7838401794433594"
"0.05","5003","199","mcglr_top2_ogpm_eps_1","eps_1","1.7760469436645507"
"0.05","5004","0","random","none","1.3994815826416016"
"0.05","5004","10","random","none","1.411427879333496"
"0.05","5004","20","random","none","1.3512128829956054"
"0.05","5004","30","random","none","1.450087547302246"
"0.05","5004","40","random","none","2.202151870727539"
"0.05","5004","50","random","none","2.0011886596679687"
"0.05","5004","60","random","none","2.3985328674316406"
"0.05","5004","70","random","none","2.1738616943359377"
"0.05","5004","80","random","none","2.3501914978027343"
"0.05","5004","90","random","none","2.188071060180664"
"0.05","5004","100","random","none","2.0136451721191406"
"0.05","5004","110","random","none","2.1457706451416017"
"0.05","5004","120","random","none","2.083261585235596"
"0.05","5004","130","random","none","1.968621826171875"
"0.05","5004","140","random","none","2.0692058563232423"
"0.05","5004","150","random","none","2.083567810058594"
"0.05","5004","160","random","none","2.0288196563720704"
"0.05","5004","170","random","none","2.0881519317626953"
"0.05","5004","180","random","none","2.3187795639038087"
"0.05","5004","190","random","none","2.255079650878906"
"0.05","5004","199","random","none","2.313827896118164"
"0.05","5004","0","oracle","none","1.3994815826416016"
"0.05","5004","10","oracle","none","1.411427879333496"
"0.05","5004","20","oracle","none","1.3512128829956054"
"0.05","5004","30","oracle","none","1.4477563858032227"
"0.05","5004","40","oracle","none","1.6400396347045898"
"0.05","5004","50","oracle","none","1.4775325775146484"
"0.05","5004","60","oracle","none","1.6560209274291993"
"0.05","5004","70","oracle","none","1.4775148391723634"
"0.05","5004","80","oracle","none","1.4321174621582031"
"0.05","5004","90","oracle","none","1.3338695526123048"
"0.05","5004","100","oracle","none","1.3692697525024413"
"0.05","5004","110","oracle","none","1.3000065326690673"
"0.05","5004","120","oracle","none","1.5509130477905273"
"0.05","5004","130","oracle","none","1.3085823059082031"
"0.05","5004","140","oracle","none","1.351943016052246"
"0.05","5004","150","oracle","none","1.436839771270752"
"0.05","5004","160","oracle","none","1.2680902481079102"
"0.05","5004","170","oracle","none","1.3333822250366212"
"0.05","5004","180","oracle","none","1.5086016178131103"
"0.05","5004","190","oracle","none","1.332801628112793"
"0.05","5004","199","oracle","none","1.454484748840332"
"0.05","5004","0","poc_ogpm_eps_1","eps_1","1.3994815826416016"
"0.05","5004","10","poc_ogpm_eps_1","eps_1","1.411427879333496"
"0.05","5004","20","poc_ogpm_eps_1","eps_1","1.3512128829956054"
"0.05","5004","30","poc_ogpm_eps_1","eps_1","1.415494728088379"
"0.05","5004","40","poc_ogpm_eps_1","eps_1","2.219632148742676"
"0.05","5004","50","poc_ogpm_eps_1","eps_1","2.190926361083984"
"0.05","5004","60","poc_ogpm_eps_1","eps_1","2.4262596130371095"
"0.05","5004","70","poc_ogpm_eps_1","eps_1","2.115277099609375"
"0.05","5004","80","poc_ogpm_eps_1","eps_1","2.0913883209228517"
"0.05","5004","90","poc_ogpm_eps_1","eps_1","2.0785186767578123"
"0.05","5004","100","poc_ogpm_eps_1","eps_1","1.9448013305664062"
"0.05","5004","110","poc_ogpm_eps_1","eps_1","1.9586166381835937"
"0.05","5004","120","poc_ogpm_eps_1","eps_1","2.1047008514404295"
"0.05","5004","130","poc_ogpm_eps_1","eps_1","2.0625404357910155"
"0.05","5004","140","poc_ogpm_eps_1","eps_1","2.050912284851074"
"0.05","5004","150","poc_ogpm_eps_1","eps_1","2.2557758331298827"
"0.05","5004","160","poc_ogpm_eps_1","eps_1","2.0342937469482423"
"0.05","5004","170","poc_ogpm_eps_1","eps_1","2.0222637176513674"
"0.05","5004","180","poc_ogpm_eps_1","eps_1","2.2206825256347655"
"0.05","5004","190","poc_ogpm_eps_1","eps_1","2.032406234741211"
"0.05","5004","199","poc_ogpm_eps_1","eps_1","2.230702209472656"
"0.05","5004","0","oort_official_ogpm_eps_1","eps_1","1.3994815826416016"
"0.05","5004","10","oort_official_ogpm_eps_1","eps_1","1.411427879333496"
"0.05","5004","20","oort_official_ogpm_eps_1","eps_1","1.3512128829956054"
"0.05","5004","30","oort_official_ogpm_eps_1","eps_1","1.450087547302246"
"0.05","5004","40","oort_official_ogpm_eps_1","eps_1","2.202151870727539"
"0.05","5004","50","oort_official_ogpm_eps_1","eps_1","2.0011886596679687"
"0.05","5004","60","oort_official_ogpm_eps_1","eps_1","2.184259033203125"
"0.05","5004","70","oort_official_ogpm_eps_1","eps_1","2.1552059173583986"
"0.05","5004","80","oort_official_ogpm_eps_1","eps_1","2.2657089233398438"
"0.05","5004","90","oort_official_ogpm_eps_1","eps_1","2.2557952880859373"
"0.05","5004","100","oort_official_ogpm_eps_1","eps_1","2.1005821228027344"
"0.05","5004","110","oort_official_ogpm_eps_1","eps_1","2.139872741699219"
"0.05","5004","120","oort_official_ogpm_eps_1","eps_1","2.4787811279296874"
"0.05","5004","130","oort_official_ogpm_eps_1","eps_1","2.3518409729003906"
"0.05","5004","140","oort_official_ogpm_eps_1","eps_1","2.3016395568847656"
"0.05","5004","150","oort_official_ogpm_eps_1","eps_1","2.5217124938964846"
"0.05","5004","160","oort_official_ogpm_eps_1","eps_1","2.2676673889160157"
"0.05","5004","170","oort_official_ogpm_eps_1","eps_1","2.238859176635742"
"0.05","5004","180","oort_official_ogpm_eps_1","eps_1","2.28408145904541"
"0.05","5004","190","oort_official_ogpm_eps_1","eps_1","2.5740215301513674"
"0.05","5004","199","oort_official_ogpm_eps_1","eps_1","2.2681529998779295"
"0.05","5004","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3994815826416016"
"0.05","5004","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.411427879333496"
"0.05","5004","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3512128829956054"
"0.05","5004","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.4323904991149903"
"0.05","5004","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.129312515258789"
"0.05","5004","50","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1704429626464843"
"0.05","5004","60","hics2024_source_adapted_ogpm_eps_1","eps_1","2.331337738037109"
"0.05","5004","70","hics2024_source_adapted_ogpm_eps_1","eps_1","2.106273651123047"
"0.05","5004","80","hics2024_source_adapted_ogpm_eps_1","eps_1","2.104784393310547"
"0.05","5004","90","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1979049682617187"
"0.05","5004","100","hics2024_source_adapted_ogpm_eps_1","eps_1","2.116238021850586"
"0.05","5004","110","hics2024_source_adapted_ogpm_eps_1","eps_1","1.990707778930664"
"0.05","5004","120","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0904189109802247"
"0.05","5004","130","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1464298248291014"
"0.05","5004","140","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2254562377929688"
"0.05","5004","150","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2464065551757812"
"0.05","5004","160","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1583793640136717"
"0.05","5004","170","hics2024_source_adapted_ogpm_eps_1","eps_1","2.206304168701172"
"0.05","5004","180","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2815839767456056"
"0.05","5004","190","hics2024_source_adapted_ogpm_eps_1","eps_1","2.237364959716797"
"0.05","5004","199","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1160449981689453"
"0.05","5004","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3994815826416016"
"0.05","5004","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.411427879333496"
"0.05","5004","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3512128829956054"
"0.05","5004","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4204729080200196"
"0.05","5004","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1754182815551757"
"0.05","5004","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.113734817504883"
"0.05","5004","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1378156661987306"
"0.05","5004","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0955974578857424"
"0.05","5004","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1327743530273438"
"0.05","5004","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1837371826171874"
"0.05","5004","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.124231719970703"
"0.05","5004","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0220867156982423"
"0.05","5004","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0688079833984374"
"0.05","5004","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.9502834320068358"
"0.05","5004","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.9874805450439452"
"0.05","5004","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.272698974609375"
"0.05","5004","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.064408874511719"
"0.05","5004","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0172008514404296"
"0.05","5004","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0510379791259767"
"0.05","5004","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.9893592834472655"
"0.05","5004","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1342214584350585"
"0.05","5004","0","mcglr_top2_ogpm_eps_1","eps_1","1.3994815826416016"
"0.05","5004","10","mcglr_top2_ogpm_eps_1","eps_1","1.411427879333496"
"0.05","5004","20","mcglr_top2_ogpm_eps_1","eps_1","1.3512128829956054"
"0.05","5004","30","mcglr_top2_ogpm_eps_1","eps_1","1.434242057800293"
"0.05","5004","40","mcglr_top2_ogpm_eps_1","eps_1","2.2857242584228517"
"0.05","5004","50","mcglr_top2_ogpm_eps_1","eps_1","1.909698486328125"
"0.05","5004","60","mcglr_top2_ogpm_eps_1","eps_1","1.9885433197021485"
"0.05","5004","70","mcglr_top2_ogpm_eps_1","eps_1","1.7306447982788087"
"0.05","5004","80","mcglr_top2_ogpm_eps_1","eps_1","1.8444766998291016"
"0.05","5004","90","mcglr_top2_ogpm_eps_1","eps_1","1.8906917572021484"
"0.05","5004","100","mcglr_top2_ogpm_eps_1","eps_1","1.795876407623291"
"0.05","5004","110","mcglr_top2_ogpm_eps_1","eps_1","1.7334272384643554"
"0.05","5004","120","mcglr_top2_ogpm_eps_1","eps_1","1.950314712524414"
"0.05","5004","130","mcglr_top2_ogpm_eps_1","eps_1","1.8203529357910155"
"0.05","5004","140","mcglr_top2_ogpm_eps_1","eps_1","1.7554771423339843"
"0.05","5004","150","mcglr_top2_ogpm_eps_1","eps_1","1.7984386444091798"
"0.05","5004","160","mcglr_top2_ogpm_eps_1","eps_1","1.6774272918701172"
"0.05","5004","170","mcglr_top2_ogpm_eps_1","eps_1","1.6499530792236328"
"0.05","5004","180","mcglr_top2_ogpm_eps_1","eps_1","1.8723316669464112"
"0.05","5004","190","mcglr_top2_ogpm_eps_1","eps_1","1.7118858337402343"
"0.05","5004","199","mcglr_top2_ogpm_eps_1","eps_1","1.9362198829650878"
"0.05","5005","0","random","none","1.4262884140014649"
"0.05","5005","10","random","none","1.4346820831298828"
"0.05","5005","20","random","none","1.3895839691162108"
"0.05","5005","30","random","none","1.4155056953430176"
"0.05","5005","40","random","none","2.2037368774414063"
"0.05","5005","50","random","none","2.2014305114746096"
"0.05","5005","60","random","none","2.174351692199707"
"0.05","5005","70","random","none","2.058811569213867"
"0.05","5005","80","random","none","2.190272331237793"
"0.05","5005","90","random","none","2.2477701187133787"
"0.05","5005","100","random","none","2.3208927154541015"
"0.05","5005","110","random","none","2.196504592895508"
"0.05","5005","120","random","none","2.2161130905151367"
"0.05","5005","130","random","none","2.235797882080078"
"0.05","5005","140","random","none","2.2090169906616213"
"0.05","5005","150","random","none","2.2164710998535155"
"0.05","5005","160","random","none","2.22790412902832"
"0.05","5005","170","random","none","2.3450408935546876"
"0.05","5005","180","random","none","2.170645904541016"
"0.05","5005","190","random","none","2.1967708587646486"
"0.05","5005","199","random","none","2.1702653884887697"
"0.05","5005","0","oracle","none","1.4262884140014649"
"0.05","5005","10","oracle","none","1.4346820831298828"
"0.05","5005","20","oracle","none","1.3895839691162108"
"0.05","5005","30","oracle","none","1.4060518264770507"
"0.05","5005","40","oracle","none","1.7190961837768555"
"0.05","5005","50","oracle","none","1.718662643432617"
"0.05","5005","60","oracle","none","1.6712276458740234"
"0.05","5005","70","oracle","none","1.5925163269042968"
"0.05","5005","80","oracle","none","1.6360284805297851"
"0.05","5005","90","oracle","none","1.7042716979980468"
"0.05","5005","100","oracle","none","1.6148670196533204"
"0.05","5005","110","oracle","none","1.5807597160339355"
"0.05","5005","120","oracle","none","1.6126754760742188"
"0.05","5005","130","oracle","none","1.5806094646453857"
"0.05","5005","140","oracle","none","1.5883840560913085"
"0.05","5005","150","oracle","none","1.510690689086914"
"0.05","5005","160","oracle","none","1.5725494384765626"
"0.05","5005","170","oracle","none","1.6032329082489014"
"0.05","5005","180","oracle","none","1.7042430877685546"
"0.05","5005","190","oracle","none","1.4801223039627076"
"0.05","5005","199","oracle","none","1.6314579010009767"
"0.05","5005","0","poc_ogpm_eps_1","eps_1","1.4262884140014649"
"0.05","5005","10","poc_ogpm_eps_1","eps_1","1.4346820831298828"
"0.05","5005","20","poc_ogpm_eps_1","eps_1","1.3895839691162108"
"0.05","5005","30","poc_ogpm_eps_1","eps_1","1.4689311027526855"
"0.05","5005","40","poc_ogpm_eps_1","eps_1","2.1964996337890623"
"0.05","5005","50","poc_ogpm_eps_1","eps_1","2.2558021545410156"
"0.05","5005","60","poc_ogpm_eps_1","eps_1","2.2445465087890626"
"0.05","5005","70","poc_ogpm_eps_1","eps_1","2.0340538024902344"
"0.05","5005","80","poc_ogpm_eps_1","eps_1","2.1129457473754885"
"0.05","5005","90","poc_ogpm_eps_1","eps_1","2.312871742248535"
"0.05","5005","100","poc_ogpm_eps_1","eps_1","2.258807373046875"
"0.05","5005","110","poc_ogpm_eps_1","eps_1","2.200478744506836"
"0.05","5005","120","poc_ogpm_eps_1","eps_1","2.218913459777832"
"0.05","5005","130","poc_ogpm_eps_1","eps_1","2.1505619049072267"
"0.05","5005","140","poc_ogpm_eps_1","eps_1","2.0748294830322265"
"0.05","5005","150","poc_ogpm_eps_1","eps_1","2.0761787414550783"
"0.05","5005","160","poc_ogpm_eps_1","eps_1","2.1133819580078126"
"0.05","5005","170","poc_ogpm_eps_1","eps_1","2.13243408203125"
"0.05","5005","180","poc_ogpm_eps_1","eps_1","2.224333953857422"
"0.05","5005","190","poc_ogpm_eps_1","eps_1","2.219614553451538"
"0.05","5005","199","poc_ogpm_eps_1","eps_1","2.1548274993896483"
"0.05","5005","0","oort_official_ogpm_eps_1","eps_1","1.4262884140014649"
"0.05","5005","10","oort_official_ogpm_eps_1","eps_1","1.4346820831298828"
"0.05","5005","20","oort_official_ogpm_eps_1","eps_1","1.3895839691162108"
"0.05","5005","30","oort_official_ogpm_eps_1","eps_1","1.4155056953430176"
"0.05","5005","40","oort_official_ogpm_eps_1","eps_1","2.2037368774414063"
"0.05","5005","50","oort_official_ogpm_eps_1","eps_1","2.2014305114746096"
"0.05","5005","60","oort_official_ogpm_eps_1","eps_1","2.212143898010254"
"0.05","5005","70","oort_official_ogpm_eps_1","eps_1","2.1945194244384765"
"0.05","5005","80","oort_official_ogpm_eps_1","eps_1","2.340765190124512"
"0.05","5005","90","oort_official_ogpm_eps_1","eps_1","2.328166961669922"
"0.05","5005","100","oort_official_ogpm_eps_1","eps_1","2.3857460021972656"
"0.05","5005","110","oort_official_ogpm_eps_1","eps_1","2.4383163452148438"
"0.05","5005","120","oort_official_ogpm_eps_1","eps_1","2.228496551513672"
"0.05","5005","130","oort_official_ogpm_eps_1","eps_1","2.354756164550781"
"0.05","5005","140","oort_official_ogpm_eps_1","eps_1","2.2262947082519533"
"0.05","5005","150","oort_official_ogpm_eps_1","eps_1","2.2777938842773438"
"0.05","5005","160","oort_official_ogpm_eps_1","eps_1","2.348737335205078"
"0.05","5005","170","oort_official_ogpm_eps_1","eps_1","2.2735769271850588"
"0.05","5005","180","oort_official_ogpm_eps_1","eps_1","2.3951622009277345"
"0.05","5005","190","oort_official_ogpm_eps_1","eps_1","2.2027965545654298"
"0.05","5005","199","oort_official_ogpm_eps_1","eps_1","2.28955192565918"
"0.05","5005","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.4262884140014649"
"0.05","5005","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.4346820831298828"
"0.05","5005","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3895839691162108"
"0.05","5005","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.4652484893798827"
"0.05","5005","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1511474609375"
"0.05","5005","50","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1997108459472656"
"0.05","5005","60","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3040492057800295"
"0.05","5005","70","hics2024_source_adapted_ogpm_eps_1","eps_1","2.018290328979492"
"0.05","5005","80","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2781397819519045"
"0.05","5005","90","hics2024_source_adapted_ogpm_eps_1","eps_1","2.422825050354004"
"0.05","5005","100","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3129268646240235"
"0.05","5005","110","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3629177093505858"
"0.05","5005","120","hics2024_source_adapted_ogpm_eps_1","eps_1","2.267710304260254"
"0.05","5005","130","hics2024_source_adapted_ogpm_eps_1","eps_1","2.254232406616211"
"0.05","5005","140","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2761257171630858"
"0.05","5005","150","hics2024_source_adapted_ogpm_eps_1","eps_1","2.03735466003418"
"0.05","5005","160","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2502166748046877"
"0.05","5005","170","hics2024_source_adapted_ogpm_eps_1","eps_1","2.292643737792969"
"0.05","5005","180","hics2024_source_adapted_ogpm_eps_1","eps_1","2.208734893798828"
"0.05","5005","190","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3647708892822266"
"0.05","5005","199","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1737697601318358"
"0.05","5005","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4262884140014649"
"0.05","5005","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4346820831298828"
"0.05","5005","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3895839691162108"
"0.05","5005","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.435025978088379"
"0.05","5005","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1704105377197265"
"0.05","5005","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.312059783935547"
"0.05","5005","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.139017868041992"
"0.05","5005","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.023632049560547"
"0.05","5005","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.025914764404297"
"0.05","5005","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1310409545898437"
"0.05","5005","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1641368865966797"
"0.05","5005","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1058670043945313"
"0.05","5005","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2175161361694338"
"0.05","5005","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1901026725769044"
"0.05","5005","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.141249084472656"
"0.05","5005","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1377742767333983"
"0.05","5005","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0901954650878904"
"0.05","5005","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0675103187561037"
"0.05","5005","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.206861114501953"
"0.05","5005","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.364871597290039"
"0.05","5005","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.3955528259277346"
"0.05","5005","0","mcglr_top2_ogpm_eps_1","eps_1","1.4262884140014649"
"0.05","5005","10","mcglr_top2_ogpm_eps_1","eps_1","1.4346820831298828"
"0.05","5005","20","mcglr_top2_ogpm_eps_1","eps_1","1.3895839691162108"
"0.05","5005","30","mcglr_top2_ogpm_eps_1","eps_1","1.50060977935791"
"0.05","5005","40","mcglr_top2_ogpm_eps_1","eps_1","2.0615583419799806"
"0.05","5005","50","mcglr_top2_ogpm_eps_1","eps_1","2.0092506408691406"
"0.05","5005","60","mcglr_top2_ogpm_eps_1","eps_1","1.9991809844970703"
"0.05","5005","70","mcglr_top2_ogpm_eps_1","eps_1","1.8148086547851563"
"0.05","5005","80","mcglr_top2_ogpm_eps_1","eps_1","1.8215567588806152"
"0.05","5005","90","mcglr_top2_ogpm_eps_1","eps_1","1.8122631072998048"
"0.05","5005","100","mcglr_top2_ogpm_eps_1","eps_1","2.0688282012939454"
"0.05","5005","110","mcglr_top2_ogpm_eps_1","eps_1","1.7578336715698242"
"0.05","5005","120","mcglr_top2_ogpm_eps_1","eps_1","1.806096076965332"
"0.05","5005","130","mcglr_top2_ogpm_eps_1","eps_1","1.764831304550171"
"0.05","5005","140","mcglr_top2_ogpm_eps_1","eps_1","1.8272161483764648"
"0.05","5005","150","mcglr_top2_ogpm_eps_1","eps_1","1.7135944366455078"
"0.05","5005","160","mcglr_top2_ogpm_eps_1","eps_1","1.921987533569336"
"0.05","5005","170","mcglr_top2_ogpm_eps_1","eps_1","1.8400722980499267"
"0.05","5005","180","mcglr_top2_ogpm_eps_1","eps_1","1.859427261352539"
"0.05","5005","190","mcglr_top2_ogpm_eps_1","eps_1","1.8150591611862184"
"0.05","5005","199","mcglr_top2_ogpm_eps_1","eps_1","2.1018535614013674"
